date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19900907,1200,,TD,12.0N,122.0W,25,1011
19900907,1800,,TD,12.2N,123.2W,25,1010
19900908,0000,,TD,12.4N,124.3W,30,1009
19900908,0600,,TD,12.8N,125.4W,30,1007
19900908,1200,,TS,13.2N,126.3W,35,1003
19900908,1800,,TS,13.6N,127.2W,45,999
19900909,0000,,TS,14.0N,128.0W,55,994
19900909,0600,,HU,14.3N,128.6W,65,986
19900909,1200,,HU,14.6N,129.1W,75,980
19900909,1800,,HU,14.8N,129.5W,80,978
19900910,0000,,HU,14.9N,129.9W,85,974
19900910,0600,,HU,15.0N,130.4W,90,969
19900910,1200,,HU,15.0N,131.0W,100,962
19900910,1800,,HU,14.9N,131.5W,110,951
19900911,0000,,HU,14.8N,132.1W,120,945
19900911,0600,,HU,14.7N,132.8W,120,944
19900911,1200,,HU,14.8N,133.5W,120,946
19900911,1800,,HU,15.0N,134.2W,115,948
19900912,0000,,HU,15.3N,134.9W,110,952
19900912,0600,,HU,15.6N,135.5W,100,960
19900912,1200,,HU,16.0N,136.0W,90,969
19900912,1800,,HU,16.3N,136.6W,85,973
19900913,0000,,HU,16.7N,137.1W,90,973
19900913,0600,,HU,17.0N,137.7W,90,969
19900913,1200,,HU,17.3N,138.2W,95,963
19900913,1800,,HU,17.4N,138.7W,100,960
19900914,0000,,HU,17.5N,139.2W,100,960
19900914,0600,,HU,17.4N,139.6W,100,960
19900914,1200,,HU,17.5N,140.1W,100,960
19900914,1800,,HU,17.4N,140.8W,100,960
19900915,0000,,HU,17.3N,141.8W,100,960
19900915,0600,,HU,17.0N,142.7W,100,960
19900915,1200,,HU,16.7N,143.6W,100,960
19900915,1800,,HU,16.6N,144.6W,100,960
19900916,0000,,HU,16.6N,145.7W,100,960
19900916,0600,,HU,16.7N,146.8W,100,960
19900916,1200,,HU,16.9N,147.7W,100,960
19900916,1800,,HU,17.2N,148.5W,80,980
19900917,0000,,HU,17.6N,149.5W,70,989
19900917,0600,,TS,17.9N,150.3W,60,996
19900917,1200,,TS,18.2N,151.0W,50,1002
19900917,1800,,TS,18.0N,151.5W,50,1002
19900918,0000,,TS,17.8N,151.9W,60,996
19900918,0600,,TS,17.3N,152.5W,60,996
19900918,1200,,TS,16.8N,153.1W,55,1000
19900918,1800,,TS,16.4N,153.7W,40,1006
19900919,0000,,TD,16.2N,154.5W,30,1012
19900919,0600,,TD,16.0N,155.2W,30,1012
19900919,1200,,TD,15.9N,155.8W,30,1012
19900919,1800,,TD,15.8N,156.4W,30,1012
19900920,0000,,TD,15.8N,157.0W,30,1012
19900920,0600,,TD,15.8N,157.8W,30,1012
19900920,1200,,TD,15.8N,158.6W,30,1012
19900920,1800,,TD,15.9N,159.5W,30,1012
19900921,0000,,TD,16.0N,160.2W,25,1014
