date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19900807,1800,,TD,10.5N,150.0W,30,-999
19900808,0000,,TS,10.6N,151.5W,35,-999
19900808,0600,,TS,10.8N,152.8W,35,-999
19900808,1200,,TS,11.1N,154.1W,35,-999
19900808,1800,,TS,11.4N,155.2W,35,-999
19900809,0000,,TS,11.8N,156.2W,35,-999
19900809,0600,,TS,12.0N,157.3W,40,-999
19900809,1200,,TS,11.9N,158.5W,45,-999
19900809,1800,,TS,11.6N,160.1W,50,-999
19900810,0000,,TS,11.3N,161.7W,50,-999
19900810,0600,,TS,11.1N,163.1W,50,-999
19900810,1200,,TS,11.3N,164.5W,55,-999
19900810,1800,,TS,11.6N,166.4W,55,-999
19900811,0000,,TS,12.4N,168.0W,45,-999
19900811,0600,,TS,12.8N,169.1W,45,-999
19900811,1200,,TS,13.1N,170.2W,35,-999
19900811,1800,,TS,13.4N,171.3W,35,-999
19900812,0000,,TS,13.8N,172.5W,35,-999
19900812,0600,,TS,14.1N,173.6W,35,-999
19900812,1200,,TS,14.3N,174.8W,40,-999
19900812,1800,,TS,14.6N,176.0W,45,-999
19900813,0000,,TS,14.9N,177.8W,45,-999
19900813,0600,,TS,15.0N,179.4W,45,-999
19900813,1200,,TS,15.0N,179.0W,40,-999
19900813,1800,,TS,15.0N,177.5E,40,-999
19900814,0000,,TS,15.1N,175.6E,35,-999
19900814,0600,,TS,15.4N,173.9E,35,-999
19900814,1200,,TS,15.9N,172.2E,35,-999
19900814,1800,,TS,16.3N,171.0E,35,-999
19900815,0000,,TS,16.6N,169.8E,35,-999
19900815,0600,,TD,16.7N,168.7E,30,-999
19900815,1200,,TD,16.8N,167.7E,25,-999
