date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19901021,1800,,TD,11.3N,99.1W,25,1011
19901022,0000,,TD,11.1N,99.3W,25,1010
19901022,0600,,TD,11.0N,99.6W,25,1010
19901022,1200,,TD,11.3N,99.8W,30,1009
19901022,1800,,TD,11.8N,100.0W,30,1008
19901023,0000,,TS,12.2N,100.3W,35,1005
19901023,0600,,TS,12.5N,100.7W,40,1002
19901023,1200,,TS,12.8N,101.3W,45,1000
19901023,1800,,TS,13.2N,101.9W,50,997
19901024,0000,,TS,13.6N,102.4W,55,994
19901024,0600,,TS,14.1N,102.9W,55,994
19901024,1200,,TS,14.6N,103.3W,55,994
19901024,1800,,TS,15.2N,103.9W,55,994
19901025,0000,,TS,15.8N,104.7W,55,993
19901025,0600,,TS,16.3N,105.6W,60,990
19901025,1200,,HU,16.8N,106.5W,65,987
19901025,1800,,HU,17.4N,107.3W,75,979
19901026,0000,,HU,17.9N,107.9W,85,975
19901026,0600,,HU,18.3N,108.3W,85,975
19901026,1200,,HU,18.6N,108.6W,85,975
19901026,1800,,HU,18.8N,108.7W,85,976
19901027,0000,,HU,18.9N,108.6W,80,978
19901027,0600,,HU,18.9N,108.5W,75,982
19901027,1200,,HU,18.8N,108.1W,65,987
19901027,1800,,TS,18.5N,107.8W,60,993
19901028,0000,,TS,18.2N,107.5W,60,996
19901028,0600,,TS,17.9N,107.6W,50,998
19901028,1200,,TS,17.4N,107.9W,45,999
19901028,1800,,TS,16.9N,108.5W,45,1000
19901029,0000,,TS,16.6N,108.9W,45,1000
19901029,0600,,TS,16.6N,109.2W,45,1000
19901029,1200,,TS,16.8N,109.5W,45,1001
19901029,1800,,TS,17.2N,110.1W,40,1003
19901030,0000,,TS,17.5N,110.8W,35,1007
19901030,0600,,TD,17.6N,111.6W,30,1009
19901030,1200,,TD,17.7N,112.4W,25,1010
19901030,1800,,TD,17.9N,113.2W,25,1010
19901031,0000,,TD,18.2N,113.9W,25,1010
19901031,0600,,TD,18.6N,114.5W,25,1010
19901031,1200,,TD,19.0N,115.0W,20,1010
19901031,1800,,TD,19.4N,115.1W,20,1010
