date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20020915,0600,,TD,15.2N,103.8W,25,1005
20020915,1200,,TD,15.6N,104.6W,25,1005
20020915,1800,,TD,16.2N,105.5W,30,1005
20020916,0000,,TS,16.9N,106.8W,40,1001
20020916,0600,,TS,17.7N,107.8W,40,1000
20020916,1200,,TS,18.4N,109.0W,45,998
20020916,1800,,TS,19.2N,110.4W,45,998
20020917,0000,,TS,20.0N,111.6W,50,996
20020917,0600,,TS,20.5N,112.5W,55,994
20020917,1200,,TS,21.1N,113.2W,55,994
20020917,1800,,TS,21.6N,114.0W,60,990
20020918,0000,,TS,21.9N,114.6W,60,990
20020918,0600,,TS,22.1N,114.3W,45,998
20020918,1200,,TS,22.3N,114.1W,40,1002
20020918,1800,,TS,22.5N,114.0W,35,1005
20020919,0000,,TS,22.7N,113.7W,35,1005
20020919,0600,,TS,23.0N,113.3W,35,1005
20020919,1200,,TS,23.5N,112.9W,35,1004
20020919,1800,,TD,23.8N,112.5W,30,1005
20020920,0000,,TD,24.1N,112.6W,25,1003
20020920,0600,,LO,24.5N,112.8W,25,1005
20020920,1200,,LO,24.9N,113.0W,20,1006
