date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20020826,0000,,TD,14.7N,110.4W,30,1007
20020826,0600,,TD,14.5N,111.2W,30,1008
20020826,1200,,TD,14.4N,112.0W,30,1007
20020826,1800,,TD,14.2N,112.7W,30,1006
20020827,0000,,TS,14.0N,113.2W,35,1005
20020827,0600,,TS,13.9N,113.7W,40,1002
20020827,1200,,TS,13.9N,114.3W,50,994
20020827,1800,,TS,14.1N,114.9W,60,990
20020828,0000,,TS,14.6N,115.5W,60,989
20020828,0600,,TS,15.2N,116.1W,60,989
20020828,1200,,TS,15.9N,116.9W,60,989
20020828,1800,,TS,16.4N,117.9W,60,989
20020829,0000,,TS,16.9N,118.9W,60,992
20020829,0600,,TS,17.5N,119.6W,55,994
20020829,1200,,TS,18.0N,120.1W,45,1002
20020829,1800,,TS,18.5N,120.8W,40,1002
20020830,0000,,TS,19.1N,121.5W,35,1005
20020830,0600,,TS,19.6N,122.1W,35,1005
20020830,1200,,TD,20.2N,122.7W,30,1007
20020830,1800,,TD,20.8N,123.4W,30,1007
20020831,0000,,TD,21.4N,124.1W,25,1009
20020831,0600,,TD,22.3N,124.9W,25,1009
20020831,1200,,TD,23.3N,125.1W,25,1009
20020831,1800,,TD,24.1N,125.6W,25,1008
20020901,0000,,TD,24.5N,126.5W,20,1009
20020901,0600,,TD,24.9N,127.0W,20,1009
