date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20021022,0000,,TD,11.4N,99.4W,30,1006
20021022,0600,,TS,11.5N,100.4W,35,1004
20021022,1200,,TS,11.7N,101.4W,35,1003
20021022,1800,,TS,12.1N,102.5W,35,1003
20021023,0000,,TS,12.6N,103.6W,40,1002
20021023,0600,,TS,13.1N,104.6W,50,997
20021023,1200,,TS,13.6N,105.7W,60,990
20021023,1800,,HU,14.2N,106.9W,75,980
20021024,0000,,HU,14.9N,108.0W,90,970
20021024,0600,,HU,15.5N,108.5W,105,955
20021024,1200,,HU,16.4N,108.8W,125,935
20021024,1800,,HU,17.3N,108.8W,140,917
20021025,0000,,HU,18.3N,108.3W,145,913
20021025,0600,,HU,19.3N,107.5W,145,915
20021025,1200,,HU,20.4N,106.5W,130,939
20021025,1630,L,HU,21.7N,105.4W,120,950
20021025,1800,,HU,22.1N,105.1W,100,960
20021026,0000,,TS,23.7N,103.5W,35,1000
