date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20190811,1800,,LO,18.2N,107.7W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20190812,0000,,TD,18.8N,109.1W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20190812,0600,,TS,19.3N,110.4W,35,1005,0/0/0/20,0/0/0/0,0/0/0/0
20190812,1200,,TS,19.7N,111.5W,40,1003,0/0/30/30,0/0/0/0,0/0/0/0
20190812,1800,,TS,20.1N,112.6W,40,1004,20/20/20/20,0/0/0/0,0/0/0/0
20190813,0000,,TS,20.5N,113.7W,35,1005,20/20/20/20,0/0/0/0,0/0/0/0
20190813,0600,,TD,20.9N,114.7W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20190813,1200,,LO,21.2N,115.5W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20190813,1800,,LO,21.3N,116.3W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
20190814,0000,,LO,21.5N,116.9W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
20190814,0600,,LO,21.8N,117.3W,15,1009,0/0/0/0,0/0/0/0,0/0/0/0
20190814,1200,,LO,22.0N,117.6W,15,1010,0/0/0/0,0/0/0/0,0/0/0/0
20190814,1800,,LO,22.0N,117.9W,15,1010,0/0/0/0,0/0/0/0,0/0/0/0
20190815,0000,,LO,21.7N,118.0W,15,1010,0/0/0/0,0/0/0/0,0/0/0/0
