date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20190901,0000,,TS,12.7N,107.2W,35,1006,120/0/0/60,0/0/0/0,0/0/0/0
20190901,0600,,TS,13.2N,107.7W,40,1004,120/0/0/60,0/0/0/0,0/0/0/0
20190901,1200,,TS,13.8N,108.2W,45,1000,120/130/0/60,0/0/0/0,0/0/0/0
20190901,1800,,TS,14.5N,109.1W,50,998,120/130/0/90,60/0/0/0,0/0/0/0
20190902,0000,,TS,15.1N,110.1W,50,998,120/130/0/90,60/0/0/0,0/0/0/0
20190902,0600,,TS,15.7N,111.1W,55,997,120/90/0/90,60/0/0/40,0/0/0/0
20190902,1200,,HU,16.3N,112.1W,65,991,120/90/30/90,60/30/0/40,15/0/0/0
20190902,1800,,HU,16.9N,112.9W,75,988,110/90/30/90,60/30/0/50,15/0/0/15
20190903,0000,,HU,17.5N,113.6W,85,971,110/90/30/90,60/30/0/50,15/0/0/15
20190903,0600,,HU,17.9N,114.2W,100,963,110/90/60/100,60/30/20/50,20/15/10/20
20190903,1200,,HU,18.2N,114.7W,110,953,110/90/60/100,60/40/30/50,30/25/15/25
20190903,1800,,HU,18.5N,115.3W,110,953,110/90/60/100,60/40/30/50,30/25/15/25
20190904,0000,,HU,18.8N,115.8W,105,958,100/80/80/100,50/40/40/50,25/20/20/25
20190904,0600,,HU,19.0N,116.3W,95,966,100/80/80/100,50/40/40/50,25/20/20/25
20190904,1200,,HU,19.1N,116.9W,85,972,100/80/80/100,50/40/40/50,25/20/20/25
20190904,1800,,HU,19.2N,117.5W,85,972,100/90/90/100,50/50/30/50,25/20/20/25
20190905,0000,,HU,19.5N,118.2W,80,976,100/90/90/100,50/50/30/50,25/20/20/25
20190905,0600,,HU,19.9N,118.8W,80,976,100/90/90/100,50/50/30/50,25/20/20/25
20190905,1200,,HU,20.4N,119.6W,80,976,100/90/90/100,50/50/30/50,25/20/20/25
20190905,1800,,HU,21.0N,120.5W,80,976,90/90/90/90,40/40/30/40,30/25/20/30
20190906,0000,,HU,21.5N,121.3W,75,979,90/90/90/90,40/40/30/40,30/25/20/30
20190906,0600,,HU,22.1N,122.2W,70,984,90/90/90/90,40/40/30/40,30/25/20/30
20190906,1200,,HU,22.6N,123.3W,70,984,90/90/90/90,40/40/30/40,25/25/20/25
20190906,1800,,TS,23.2N,124.4W,60,992,80/80/80/80,40/40/30/40,0/0/0/0
20190907,0000,,TS,23.6N,125.5W,50,997,80/50/0/80,40/20/0/40,0/0/0/0
20190907,0600,,LO,23.9N,126.6W,40,1005,60/30/0/60,0/0/0/0,0/0/0/0
20190907,1200,,LO,24.2N,127.8W,40,1005,60/30/0/60,0/0/0/0,0/0/0/0
20190907,1800,,LO,24.4N,128.9W,35,1006,50/0/0/50,0/0/0/0,0/0/0/0
20190908,0000,,LO,24.5N,130.0W,35,1006,50/0/0/50,0/0/0/0,0/0/0/0
20190908,0600,,LO,24.5N,131.1W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20190908,1200,,LO,24.4N,132.2W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20190908,1800,,LO,24.3N,133.4W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20190909,0000,,LO,24.3N,134.7W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20190909,0600,,LO,24.3N,135.9W,25,1006,0/0/0/0,0/0/0/0,0/0/0/0
20190909,1200,,LO,24.3N,137.1W,25,1006,0/0/0/0,0/0/0/0,0/0/0/0
