date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20091015,1800,,TD,11.9N,96.6W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20091016,0000,,TS,12.1N,97.3W,40,1002,45/35/35/45,0/0/0/0,0/0/0/0
20091016,0600,,TS,12.3N,98.1W,50,997,50/35/40/50,15/15/15/15,0/0/0/0
20091016,1200,,TS,12.6N,98.9W,60,991,60/60/45/60,30/30/20/30,0/0/0/0
20091016,1800,,HU,12.9N,99.7W,70,984,75/75/60/75,40/40/30/40,20/20/0/20
20091017,0000,,HU,13.3N,100.5W,85,975,75/75/60/75,40/40/30/40,20/20/0/20
20091017,0600,,HU,13.8N,101.4W,95,966,75/75/60/75,40/40/30/40,20/20/10/20
20091017,1200,,HU,14.2N,102.5W,120,942,100/100/90/100,60/60/45/60,35/35/25/35
20091017,1800,,HU,14.6N,103.9W,135,928,135/120/120/135,75/75/60/60,40/35/25/35
20091018,0000,,HU,14.9N,105.3W,150,914,135/120/120/135,75/75/60/60,40/35/25/35
20091018,0600,,HU,15.2N,106.6W,155,906,150/120/120/150,90/75/60/60,50/40/30/40
20091018,1200,,HU,15.7N,107.8W,155,906,150/120/120/150,90/75/60/60,50/40/30/40
20091018,1800,,HU,16.2N,109.0W,140,921,150/120/120/150,90/75/60/60,50/40/30/30
20091019,0000,,HU,16.7N,109.9W,125,936,150/120/120/150,90/75/60/60,50/40/30/30
20091019,0600,,HU,17.1N,110.7W,110,952,150/120/120/150,90/75/60/60,50/40/30/30
20091019,1200,,HU,17.7N,111.3W,95,965,120/90/90/150,90/60/45/60,30/20/20/30
20091019,1800,,HU,18.2N,111.6W,75,976,120/90/90/150,90/45/45/60,25/20/0/20
20091020,0000,,HU,18.7N,111.8W,65,984,120/75/75/135,75/30/30/60,25/20/0/0
20091020,0600,,TS,19.3N,111.6W,60,986,100/75/75/135,75/30/30/60,0/0/0/0
20091020,1200,,TS,19.8N,111.2W,55,989,100/75/75/135,75/30/30/60,0/0/0/0
20091020,1800,,TS,20.2N,110.5W,55,989,100/90/75/120,75/30/30/60,0/0/0/0
20091021,0000,,TS,20.8N,109.7W,55,989,100/90/75/120,75/30/30/60,0/0/0/0
20091021,0600,,TS,21.7N,108.6W,55,989,100/120/60/90,50/30/30/0,0/0/0/0
20091021,1200,,TS,22.8N,107.2W,50,989,100/120/60/90,50/30/30/0,0/0/0/0
20091021,1400,L,TS,23.3N,106.5W,50,989,100/120/60/90,50/30/30/0,0/0/0/0
20091021,1800,,TD,23.9N,105.7W,30,1000,0/0/0/0,0/0/0/0,0/0/0/0
20091021,2000,T,TD,24.3N,105.2W,30,1001,0/0/0/0,0/0/0/0,0/0/0/0
