date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20200816,1200,,TD,11.3N,96.5W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20200816,1800,,TS,11.8N,98.0W,35,1004,90/0/0/70,0/0/0/0,0/0/0/0
20200817,0000,,TS,12.3N,99.5W,45,1001,80/40/0/60,0/0/0/0,0/0/0/0
20200817,0600,,TS,12.9N,101.0W,55,998,110/70/50/90,30/0/0/0,0/0/0/0
20200817,1200,,HU,13.9N,102.3W,65,992,110/70/50/90,40/30/0/30,20/0/0/0
20200817,1800,,HU,14.9N,103.8W,75,984,120/120/60/100,50/50/30/40,20/20/0/20
20200818,0000,,HU,16.0N,105.3W,85,976,120/120/60/100,60/50/30/40,25/20/15/20
20200818,0600,,HU,17.0N,106.6W,90,970,130/110/80/100,60/50/30/40,25/20/15/20
20200818,1200,,HU,17.7N,107.6W,115,950,130/110/80/100,60/50/30/40,25/20/15/20
20200818,1800,,HU,18.3N,108.3W,110,953,120/100/80/100,60/50/40/60,30/30/20/30
20200819,0000,,HU,19.1N,108.8W,105,953,120/100/80/100,60/50/40/60,30/30/20/30
20200819,0600,,HU,19.9N,109.2W,95,959,120/100/80/100,60/50/40/60,30/30/20/30
20200819,1200,,HU,20.6N,109.6W,90,964,120/100/80/100,60/50/40/60,30/30/20/30
20200819,1800,,HU,21.1N,109.9W,80,972,120/80/70/80,60/30/30/50,30/20/15/30
20200820,0000,,HU,21.7N,110.0W,75,977,120/80/70/80,50/30/20/50,25/15/0/25
20200820,0600,,HU,22.3N,110.5W,70,979,120/80/70/80,50/30/20/50,25/15/0/25
20200820,1200,,HU,22.9N,111.2W,65,983,100/70/70/80,50/40/50/50,25/15/0/25
20200820,1800,,TS,23.4N,112.0W,60,985,90/50/70/80,40/40/40/40,0/0/0/0
20200821,0000,,TS,23.7N,112.9W,55,992,80/50/60/70,40/30/30/40,0/0/0/0
20200821,0600,,TS,24.1N,113.8W,45,999,70/40/40/60,0/0/0/0,0/0/0/0
20200821,1200,,TS,24.7N,114.5W,40,1001,70/40/30/60,0/0/0/0,0/0/0/0
20200821,1800,,LO,25.4N,115.2W,35,1003,70/0/0/0,0/0/0/0,0/0/0/0
20200822,0000,,LO,26.2N,116.2W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20200822,0600,,LO,27.0N,117.4W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
