date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20201103,1800,,TS,13.7N,115.5W,35,1006,100/80/0/0,0/0/0/0,0/0/0/0
20201104,0000,,TS,14.4N,116.7W,35,1006,100/80/0/0,0/0/0/0,0/0/0/0
20201104,0600,,TS,15.2N,118.0W,35,1005,120/80/0/0,0/0/0/0,0/0/0/0
20201104,1200,,TS,16.2N,119.1W,40,1003,120/80/0/90,0/0/0/0,0/0/0/0
20201104,1800,,TS,17.2N,120.3W,40,1002,120/80/0/100,0/0/0/0,0/0/0/0
20201105,0000,,TS,17.7N,121.2W,45,1000,120/70/0/100,0/0/0/0,0/0/0/0
20201105,0600,,TS,18.0N,121.9W,45,1000,130/0/0/100,0/0/0/0,0/0/0/0
20201105,1200,,TS,18.3N,122.5W,40,1001,130/0/0/100,0/0/0/0,0/0/0/0
20201105,1800,,LO,18.6N,123.2W,35,1002,100/0/0/100,0/0/0/0,0/0/0/0
20201106,0000,,LO,18.6N,124.0W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20201106,0600,,LO,18.5N,124.7W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20201106,1200,,LO,18.1N,125.4W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20201106,1800,,LO,17.6N,126.0W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20201107,0000,,LO,17.0N,126.3W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20201107,0600,,LO,16.4N,126.7W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20201107,1200,,LO,16.0N,127.2W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20201107,1800,,LO,15.6N,127.7W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
