date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19740823,0000,,TD,11.2N,117.0W,25,-999
19740823,0600,,TS,11.3N,117.6W,35,-999
19740823,1200,,TS,11.5N,118.2W,35,-999
19740823,1800,,TS,11.8N,118.6W,35,-999
19740824,0000,,TS,12.0N,119.0W,35,-999
19740824,0600,,TS,12.2N,120.0W,40,-999
19740824,1200,,TS,12.3N,120.9W,40,-999
19740824,1800,,TS,12.4N,120.2W,40,-999
19740825,0000,,TS,12.5N,119.3W,40,-999
19740825,0600,,TS,12.7N,119.1W,40,-999
19740825,1200,,TS,13.0N,118.8W,40,-999
19740825,1800,,TS,13.6N,118.2W,45,-999
19740826,0000,,TS,14.3N,117.5W,45,-999
19740826,0600,,TS,15.1N,117.1W,40,-999
19740826,1200,,TS,15.9N,117.2W,40,-999
19740826,1800,,TS,16.5N,117.8W,35,-999
19740827,0000,,TS,16.8N,118.4W,35,-999
19740827,0600,,TD,16.7N,118.9W,30,-999
19740827,1200,,TD,16.6N,119.5W,30,-999
19740827,1800,,TD,16.6N,120.6W,30,-999
19740828,0000,,TD,16.6N,122.3W,30,-999
