date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20230731,1200,,LO,14.3N,102.6W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20230731,1800,,TD,14.8N,103.7W,30,1008,0/0/0/0,0/0/0/0,0/0/0/0
20230801,0000,,TD,15.4N,105.0W,30,1008,0/0/0/0,0/0/0/0,0/0/0/0
20230801,0600,,TS,15.8N,106.4W,35,1006,30/0/0/30,0/0/0/0,0/0/0/0
20230801,1200,,TS,16.0N,107.9W,45,1002,30/0/0/30,0/0/0/0,0/0/0/0
20230801,1800,,TS,16.1N,109.4W,55,998,30/20/20/30,10/0/0/10,0/0/0/0
20230802,0000,,HU,16.1N,110.6W,65,994,40/20/20/30,20/0/0/10,10/0/0/5
20230802,0600,,HU,15.9N,111.9W,80,985,40/20/20/40,20/10/10/20,10/5/5/10
20230802,1200,,HU,15.7N,113.5W,90,976,40/20/30/40,20/15/15/20,15/10/10/15
20230802,1800,,HU,15.5N,114.9W,90,976,40/20/30/40,20/15/15/20,15/10/10/15
20230803,0000,,HU,15.3N,116.2W,110,956,40/30/30/40,20/15/15/20,15/10/10/15
20230803,0600,,HU,15.1N,117.7W,115,952,40/30/30/40,20/15/15/20,15/10/10/15
20230803,1200,,HU,14.9N,119.3W,110,955,40/30/30/40,20/15/15/20,15/10/10/15
20230803,1800,,HU,14.5N,121.0W,105,958,40/30/30/40,20/15/15/20,15/10/10/15
20230804,0000,,HU,14.2N,122.6W,120,950,40/40/30/40,25/15/15/25,15/10/10/15
20230804,0600,,HU,14.1N,124.3W,115,952,40/40/30/40,25/15/15/25,15/10/10/15
20230804,1200,,HU,14.0N,126.1W,105,957,40/40/30/40,25/15/15/25,15/10/10/15
20230804,1800,,HU,13.8N,127.7W,100,957,40/40/30/40,25/15/15/25,15/10/10/15
20230805,0000,,HU,13.7N,129.3W,90,972,40/40/30/40,25/20/15/25,15/10/10/15
20230805,0600,,HU,13.5N,130.8W,90,972,40/40/30/40,25/20/15/25,15/10/10/15
20230805,1200,,HU,13.4N,132.5W,95,967,40/40/30/40,25/20/15/25,15/10/10/15
20230805,1800,,HU,13.3N,134.0W,115,950,40/40/30/40,30/20/15/30,20/10/10/20
20230806,0000,,HU,13.2N,135.6W,130,939,50/40/30/40,30/20/15/30,20/10/10/20
20230806,0600,,HU,13.1N,137.4W,130,939,50/40/30/40,30/20/15/30,20/10/10/20
20230806,1200,,HU,13.0N,139.2W,125,943,50/40/40/40,30/20/20/30,20/10/10/20
