date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20231017,0600,,LO,12.4N,104.4W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20231017,1200,,TD,12.7N,105.8W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20231017,1800,,TS,12.9N,106.9W,35,1004,120/0/0/80,0/0/0/0,0/0/0/0
20231018,0000,,TS,13.4N,107.6W,45,1000,120/50/0/80,0/0/0/0,0/0/0/0
20231018,0600,,TS,13.9N,107.8W,55,995,120/70/30/90,0/0/0/30,0/0/0/0
20231018,1200,,TS,14.6N,107.8W,60,991,120/90/60/90,30/30/0/30,0/0/0/0
20231018,1800,,HU,15.3N,107.9W,65,987,120/100/60/100,50/40/20/40,20/20/0/0
20231019,0000,,HU,16.0N,107.9W,80,975,130/100/60/100,50/40/30/40,20/20/15/15
20231019,0600,,HU,16.4N,107.8W,105,953,130/100/70/100,50/50/30/40,20/20/20/20
20231019,1200,,HU,16.9N,107.7W,115,939,130/100/80/100,50/50/30/40,25/25/20/20
20231019,1800,,HU,17.3N,108.0W,110,941,130/100/80/120,50/50/40/40,25/20/20/20
20231020,0000,,HU,17.9N,108.2W,105,948,130/100/80/120,50/50/40/40,25/20/20/20
20231020,0600,,HU,18.5N,108.5W,100,955,130/100/80/110,50/40/40/40,25/20/20/20
20231020,1200,,HU,19.1N,109.0W,100,958,140/110/90/110,60/50/40/60,30/25/20/25
20231020,1800,,HU,19.7N,109.5W,105,955,140/110/100/110,50/40/40/70,30/25/20/25
20231021,0000,,HU,20.5N,109.9W,105,955,140/110/100/110,50/40/40/70,30/25/20/25
20231021,0600,,HU,21.4N,110.1W,100,958,140/110/100/110,50/40/40/70,30/25/20/25
20231021,1200,,HU,22.3N,110.2W,90,964,120/110/100/110,50/40/40/50,30/20/20/25
20231021,1800,,HU,22.9N,110.3W,75,974,120/110/100/100,40/30/40/50,25/15/15/30
20231021,2015,L,HU,23.0N,110.1W,70,978,120/110/100/100,40/30/40/50,25/15/15/30
20231022,0000,,TS,23.6N,110.1W,60,986,120/110/90/90,50/40/40/40,0/0/0/0
20231022,0600,,TS,24.3N,109.8W,50,990,120/120/90/120,60/60/0/0,0/0/0/0
20231022,1200,,TS,24.6N,109.6W,55,987,120/120/90/120,60/60/0/0,0/0/0/0
20231022,1800,,TS,24.7N,109.3W,55,987,100/130/70/90,60/50/0/50,0/0/0/0
20231023,0000,,TS,24.7N,109.0W,45,991,90/130/60/80,0/0/0/0,0/0/0/0
20231023,0600,,TS,24.5N,108.7W,35,993,70/130/60/70,0/0/0/0,0/0/0/0
20231023,1030,L,TD,24.7N,108.0W,30,999,0/0/0/0,0/0/0/0,0/0/0/0
20231023,1200,,LO,24.7N,107.9W,30,1000,0/0/0/0,0/0/0/0,0/0/0/0
