date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19860724,1800,,TD,11.1N,94.9W,25,-999
19860725,0000,,TD,11.3N,96.1W,25,-999
19860725,0600,,TD,11.7N,97.3W,25,-999
19860725,1200,,TD,11.9N,98.1W,25,-999
19860725,1800,,TD,12.1N,100.1W,25,-999
19860726,0000,,TD,12.5N,101.6W,25,-999
19860726,0600,,TD,12.8N,103.0W,25,-999
19860726,1200,,TD,13.1N,104.5W,25,-999
19860726,1800,,TD,13.4N,106.0W,25,-999
19860727,0000,,TD,13.7N,107.5W,25,-999
19860727,0600,,TD,13.9N,109.0W,30,-999
19860727,1200,,TD,13.9N,110.5W,30,-999
19860727,1800,,TD,14.0N,112.0W,30,-999
19860728,0000,,TD,14.1N,113.3W,30,-999
19860728,0600,,TS,14.1N,114.6W,35,-999
19860728,1200,,TS,14.1N,115.9W,35,-999
19860728,1800,,TS,14.2N,117.2W,35,-999
19860729,0000,,TS,14.3N,118.5W,40,-999
19860729,0600,,TS,14.5N,119.9W,45,-999
19860729,1200,,TS,14.8N,121.1W,55,-999
19860729,1800,,TS,15.0N,122.3W,60,-999
19860730,0000,,TS,15.4N,123.5W,60,-999
19860730,0600,,HU,15.9N,124.8W,65,-999
19860730,1200,,HU,16.5N,126.1W,65,-999
19860730,1800,,HU,17.0N,127.6W,65,-999
19860731,0000,,HU,17.3N,129.1W,65,-999
19860731,0600,,HU,17.6N,130.4W,65,-999
19860731,1200,,HU,17.8N,131.6W,75,-999
19860731,1800,,HU,18.1N,132.8W,75,-999
19860801,0000,,HU,18.5N,134.1W,75,-999
19860801,0600,,HU,18.9N,135.3W,65,-999
19860801,1200,,HU,19.3N,136.6W,65,-999
19860801,1800,,TS,19.7N,137.9W,50,-999
19860802,0000,,TD,20.2N,139.1W,30,-999
19860802,0600,,TD,21.0N,140.5W,30,-999
19860802,1200,,TD,21.5N,142.0W,30,-999
19860802,1800,,TD,22.1N,143.4W,30,-999
19860803,0000,,TD,22.8N,144.5W,30,-999
