date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19791115,0600,,TD,8.5N,88.0W,30,-999
19791115,1200,,TD,8.5N,89.0W,30,-999
19791115,1800,,TD,8.5N,90.0W,30,-999
19791116,0000,,TS,8.5N,91.0W,40,-999
19791116,0600,,TS,8.7N,92.0W,45,-999
19791116,1200,,TS,9.0N,93.0W,50,-999
19791116,1800,,TS,9.4N,94.1W,55,-999
19791117,0000,,TS,10.2N,94.8W,55,-999
19791117,0600,,TS,10.8N,95.7W,50,-999
19791117,1200,,TS,10.9N,96.7W,45,-999
19791117,1800,,TS,10.9N,97.8W,35,-999
19791118,0000,,TD,10.8N,98.7W,30,-999
19791118,0600,,TD,10.8N,99.6W,25,-999
