date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19570901,0000,,TD,15.0N,149.6W,25,-999
19570901,0600,,TS,15.0N,150.5W,45,-999
19570901,1200,,TS,15.1N,151.6W,45,-999
19570901,1800,,TS,15.2N,152.6W,45,-999
19570902,0000,,TS,15.3N,153.5W,45,-999
19570902,0600,,TS,15.7N,154.7W,45,-999
19570902,1200,,TS,16.2N,155.8W,45,-999
19570902,1800,,TS,17.0N,157.0W,45,-999
19570903,0000,,TS,17.7N,157.8W,45,-999
19570903,0600,,TS,18.7N,159.1W,45,-999
19570903,1200,,TS,19.7N,160.3W,45,-999
19570903,1800,,TS,20.7N,161.7W,45,-999
19570904,0000,,HU,21.7N,162.9W,75,-999
19570904,0600,,HU,22.0N,164.4W,75,-999
19570904,1200,,HU,23.0N,165.4W,75,-999
19570904,1800,,HU,23.8N,166.5W,75,-999
19570905,0000,,HU,24.4N,167.8W,75,-999
19570905,0600,,HU,24.6N,168.5W,75,-999
19570905,1200,,HU,25.0N,169.6W,75,-999
19570905,1800,,HU,25.0N,170.5W,75,-999
19570906,0000,,HU,25.0N,171.5W,75,-999
19570906,0600,,HU,25.1N,172.2W,75,-999
19570906,1200,,HU,25.3N,172.7W,75,-999
19570906,1800,,HU,25.4N,173.3W,75,-999
19570907,0000,,HU,25.3N,173.9W,75,-999
19570907,0600,,HU,25.0N,174.5W,75,-999
19570907,1200,,HU,24.7N,174.9W,75,-999
19570907,1800,,HU,24.3N,175.4W,75,-999
19570908,0000,,HU,23.7N,175.8W,75,-999
19570908,0600,,HU,23.0N,176.2W,75,-999
19570908,1200,,HU,22.3N,176.7W,75,-999
19570908,1800,,HU,21.6N,177.5W,75,-999
19570909,0000,,HU,21.0N,178.3W,75,-999
19570909,0600,,HU,20.5N,179.2W,75,-999
19570909,1200,,HU,20.1N,179.9E,75,-999
19570909,1800,,HU,19.7N,179.0E,80,-999
19570910,0000,,HU,19.4N,178.2E,85,-999
19570910,0600,,HU,19.4N,176.9E,93,-999
19570910,1200,,HU,19.7N,175.6E,100,-999
19570910,1800,,HU,20.2N,174.5E,100,-999
19570911,0000,,HU,20.8N,173.5E,100,-999
19570911,0600,,HU,21.4N,172.1E,100,-999
19570911,1200,,HU,22.0N,170.8E,100,-999
19570911,1800,,HU,22.7N,169.4E,100,-999
19570912,0000,,HU,23.3N,168.0E,100,-999
19570912,0600,,HU,23.8N,166.5E,100,-999
19570912,1200,,HU,24.2N,165.0E,100,-999
19570912,1800,,HU,24.8N,163.5E,110,-999
