date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19890709,1800,,TD,12.8N,37.8W,25,1015
19890710,0000,,TD,13.0N,39.9W,25,1015
19890710,0600,,TD,13.9N,42.1W,25,1014
19890710,1200,,TD,15.0N,44.6W,30,1013
19890710,1800,,TD,16.3N,46.9W,30,1013
19890711,0000,,TS,17.7N,48.2W,35,1012
19890711,0600,,TS,18.8N,49.2W,40,1011
19890711,1200,,TS,19.8N,50.4W,40,1010
19890711,1800,,TS,20.7N,51.8W,40,1007
19890712,0000,,TS,21.4N,53.1W,45,1005
19890712,0600,,TS,22.1N,53.9W,45,1005
19890712,1200,,TS,22.8N,54.4W,45,1005
19890712,1800,,TS,23.5N,54.9W,40,1008
19890713,0000,,TS,23.8N,55.4W,40,1012
19890713,0600,,TS,24.0N,56.0W,35,1014
19890713,1200,,TS,23.9N,56.6W,35,1016
19890713,1800,,TD,23.7N,57.4W,30,1017
19890714,0000,,TD,23.3N,58.1W,30,1018
