date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_radius_nm_ne,34kt_wind_radius_nm_se,34kt_wind_radius_nm_nw,34kt_wind_radius_nm_sw,50kt_wind_radius_nm_ne,50kt_wind_radius_nm_se,50kt_wind_radius_nm_nw,50kt_wind_radius_nm_sw,64kt_wind_radius_nm_ne,64kt_wind_radius_nm_se,64kt_wind_radius_nm_nw,64kt_wind_radius_nm_sw,max_wind_radius_nm20210908, 1800,  , TS, 28.4N,  86.8W,  35, 1006,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   30
20210909, 0000,  , TS, 29.5N,  85.4W,  45, 1001,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   30
20210909, 0115, L, TS, 29.7N,  85.1W,  50, 1000,    0,   40,    0,    0,    0,   30,    0,    0,    0,    0,    0,    0,   30
20210909, 0600,  , TS, 30.5N,  83.9W,  35, 1001,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   30
20210909, 1200,  , TD, 31.2N,  81.8W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20210909, 1800,  , TD, 31.7N,  79.4W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20210910, 0000,  , LO, 32.1N,  76.8W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20210910, 0600,  , LO, 32.6N,  74.0W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20210910, 1200,  , LO, 33.2N,  71.8W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20210910, 1800,  , LO, 33.7N,  69.8W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
