date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20161113,0600,,TS,17.5N,107.3W,35,1005,90/90/0/0,0/0/0/0,0/0/0/0
20161113,1200,,TS,17.7N,107.2W,35,1004,90/90/0/0,0/0/0/0,0/0/0/0
20161113,1800,,TS,17.9N,107.2W,35,1005,90/90/0/0,0/0/0/0,0/0/0/0
20161114,0000,,TS,18.3N,107.2W,35,1005,90/90/0/0,0/0/0/0,0/0/0/0
20161114,0600,,TD,18.6N,107.7W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20161114,1200,,LO,18.8N,108.3W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20161114,1800,,LO,18.9N,108.8W,30,1008,0/0/0/0,0/0/0/0,0/0/0/0
20161115,0000,,LO,19.0N,109.4W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20161115,0600,,LO,19.0N,110.0W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20161115,1200,,LO,19.0N,110.5W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20161115,1800,,LO,19.0N,111.0W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20161116,0000,,LO,19.0N,111.5W,20,1010,0/0/0/0,0/0/0/0,0/0/0/0
20161116,0600,,LO,18.9N,112.0W,20,1011,0/0/0/0,0/0/0/0,0/0/0/0
20161116,1200,,LO,18.9N,112.5W,20,1011,0/0/0/0,0/0/0/0,0/0/0/0
20161116,1800,,LO,18.9N,112.8W,20,1012,0/0/0/0,0/0/0/0,0/0/0/0
20161117,0000,,LO,18.8N,112.9W,20,1013,0/0/0/0,0/0/0/0,0/0/0/0
20161117,0600,,LO,18.8N,113.0W,20,1013,0/0/0/0,0/0/0/0,0/0/0/0
20161117,1200,,LO,18.9N,113.1W,20,1013,0/0/0/0,0/0/0/0,0/0/0/0
20161117,1800,,LO,18.9N,113.4W,15,1014,0/0/0/0,0/0/0/0,0/0/0/0
20161118,0000,,LO,18.9N,113.7W,15,1014,0/0/0/0,0/0/0/0,0/0/0/0
20161118,0600,,LO,18.9N,114.2W,15,1014,0/0/0/0,0/0/0/0,0/0/0/0
20161118,1200,,LO,19.1N,114.7W,15,1014,0/0/0/0,0/0/0/0,0/0/0/0
