date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20160904,0600,,LO,15.1N,105.0W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20160904,1200,,TD,15.4N,105.1W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20160904,1800,,TS,15.7N,105.2W,35,1002,50/60/0/0,0/0/0/0,0/0/0/0
20160905,0000,,TS,16.5N,105.4W,40,1000,50/60/50/0,0/0/0/0,0/0/0/0
20160905,0600,,TS,17.6N,105.8W,45,998,70/70/50/0,0/0/0/0,0/0/0/0
20160905,1200,,TS,18.6N,106.5W,55,994,110/100/70/30,40/40/0/0,0/0/0/0
20160905,1800,,HU,19.7N,107.6W,65,988,130/120/90/60,70/50/30/30,40/40/0/0
20160906,0000,,HU,20.9N,108.6W,75,983,150/150/90/90,90/60/40/40,40/40/0/20
20160906,0600,,HU,22.1N,109.5W,80,977,170/190/90/90,70/60/50/40,35/35/25/20
20160906,1200,,HU,23.4N,110.5W,75,978,160/190/90/90,50/60/50/40,30/30/0/20
20160906,1400,L,HU,23.9N,110.8W,75,979,160/190/90/90,50/60/50/40,30/30/0/20
20160906,1800,,HU,24.9N,111.4W,70,982,160/200/90/90,50/60/50/40,30/30/0/0
20160907,0000,,HU,26.4N,111.9W,65,987,150/200/90/90,50/60/0/40,30/30/0/0
20160907,0600,,TS,28.0N,111.9W,60,993,120/190/90/90,40/60/0/0,0/0/0/0
20160907,0830,L,TS,28.7N,111.8W,55,998,100/150/90/90,30/60/0/0,0/0/0/0
20160907,1200,,TS,29.6N,111.7W,40,1002,90/120/0/0,0/0/0/0,0/0/0/0
20160907,1800,,LO,31.1N,111.4W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20160908,0000,,LO,32.3N,110.6W,20,1010,0/0/0/0,0/0/0/0,0/0/0/0
20160908,0600,,LO,33.0N,109.6W,15,1014,0/0/0/0,0/0/0/0,0/0/0/0
