date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19880808,0000,,TD,30.4N,90.3W,25,1010
19880808,0600,,TD,29.7N,89.7W,30,1009
19880808,1200,,TS,29.7N,89.4W,35,1007
19880808,1800,,TS,29.4N,89.2W,40,1005
19880809,0000,,TS,29.3N,89.1W,45,1002
19880809,0600,,TS,29.6N,89.5W,45,1001
19880809,1200,,TS,30.1N,90.4W,45,1002
19880809,1800,,TS,30.1N,90.9W,40,1005
19880810,0000,,TD,30.3N,91.6W,30,1006
19880810,0600,,TD,30.7N,92.2W,30,1007
19880810,1200,,TD,31.2N,92.6W,25,1008
19880810,1800,,TD,31.7N,93.2W,20,1011
