date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20100903,0000,,TD,19.3N,109.0W,30,1003,0/0/0/0,0/0/0/0,0/0/0/0
20100903,0600,,TD,19.6N,109.4W,30,1003,0/0/0/0,0/0/0/0,0/0/0/0
20100903,1200,,TD,19.9N,109.8W,30,1003,0/0/0/0,0/0/0/0,0/0/0/0
20100903,1800,,TD,20.3N,110.3W,30,1003,0/0/0/0,0/0/0/0,0/0/0/0
20100904,0000,,TD,20.8N,110.8W,30,1003,0/0/0/0,0/0/0/0,0/0/0/0
20100904,0600,,TD,21.3N,111.3W,25,1005,0/0/0/0,0/0/0/0,0/0/0/0
20100904,1200,,LO,21.8N,111.8W,25,1006,0/0/0/0,0/0/0/0,0/0/0/0
20100904,1800,,LO,22.3N,112.4W,20,1007,0/0/0/0,0/0/0/0,0/0/0/0
20100905,0000,,LO,22.8N,112.9W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
20100905,0600,,LO,23.3N,113.4W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
