date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19690929,1200,,SD,23.5N,85.5W,30,1004
19690929,1800,,SS,24.0N,85.7W,35,1002
19690930,0000,,SS,24.5N,86.0W,40,1002
19690930,0600,,SS,25.0N,86.2W,40,1002
19690930,1200,,SS,25.5N,86.4W,45,1000
19690930,1800,,SS,26.2N,86.5W,50,-999
19691001,0000,,SS,26.9N,86.6W,50,996
19691001,0600,,SS,27.9N,86.6W,50,995
19691001,1200,,SS,29.2N,86.7W,45,995
19691001,1600,L,SS,30.4N,86.8W,40,999
19691001,1800,,SS,30.8N,86.8W,35,999
19691002,0000,,SD,33.0N,86.9W,25,1001
19691002,0600,,SD,35.3N,86.8W,20,1003
19691002,1200,,SD,38.0N,86.0W,20,-999
19691002,1800,,SD,40.5N,84.0W,20,-999
19691003,0000,,SD,41.2N,82.0W,20,-999
