date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19780818,1800,,TD,13.6N,109.2W,30,-999
19780819,0000,,TS,14.1N,110.0W,40,-999
19780819,0600,,TS,14.6N,110.8W,45,-999
19780819,1200,,TS,15.0N,111.5W,55,-999
19780819,1800,,HU,15.5N,112.3W,65,-999
19780820,0000,,HU,15.9N,113.0W,75,-999
19780820,0600,,HU,16.1N,113.9W,80,-999
19780820,1200,,HU,16.3N,114.8W,80,-999
19780820,1800,,HU,16.6N,115.6W,80,-999
19780821,0000,,HU,17.0N,116.4W,85,-999
19780821,0600,,HU,17.3N,117.2W,90,-999
19780821,1200,,HU,17.5N,117.9W,90,-999
19780821,1800,,HU,17.8N,118.7W,90,-999
19780822,0000,,HU,18.4N,119.4W,90,-999
19780822,0600,,HU,18.6N,120.4W,90,-999
19780822,1200,,HU,18.5N,121.5W,90,-999
19780822,1800,,HU,18.5N,122.5W,75,-999
19780823,0000,,HU,18.5N,123.5W,70,-999
19780823,0600,,HU,18.4N,124.9W,65,-999
19780823,1200,,HU,18.3N,126.2W,65,-999
19780823,1800,,HU,18.4N,127.6W,65,-999
19780824,0000,,HU,18.6N,129.0W,65,-999
19780824,0600,,TS,18.7N,130.3W,55,-999
19780824,1200,,TS,18.9N,131.6W,55,-999
19780824,1800,,TS,19.2N,132.9W,55,-999
19780825,0000,,HU,19.8N,134.2W,70,-999
19780825,0600,,HU,20.1N,135.3W,75,-999
19780825,1200,,HU,20.3N,136.5W,65,-999
19780825,1800,,TS,20.8N,137.4W,60,-999
19780826,0000,,TS,21.2N,138.4W,55,-999
19780826,0600,,TS,21.3N,139.1W,50,-999
19780826,1200,,TS,21.4N,140.2W,45,-999
19780826,1800,,TS,21.3N,141.5W,40,-999
19780827,0000,,TS,21.5N,142.5W,35,-999
19780827,0600,,TS,21.5N,144.8W,35,-999
19780827,1200,,TS,22.8N,146.1W,35,-999
19780827,1800,,TD,24.3N,147.5W,30,-999
19780828,0000,,TD,24.4N,149.5W,25,-999
