date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19781018,1800,,TS,15.9N,107.7W,35,-999
19781019,0000,,TS,16.5N,108.7W,35,-999
19781019,0600,,TS,17.5N,109.5W,35,-999
19781019,1200,,TS,18.7N,110.7W,35,-999
19781019,1800,,TS,19.5N,111.9W,35,-999
19781020,0000,,TS,20.6N,113.1W,35,-999
19781020,0600,,TD,21.7N,113.9W,30,-999
19781020,1200,,TD,22.9N,114.2W,25,-999
19781020,1800,,TD,24.0N,114.0W,20,-999
19781021,0000,,ET,24.5N,114.0W,20,-999
19781021,0600,,ET,25.3N,114.0W,20,-999
19781021,1200,,ET,26.0N,113.9W,20,-999
