date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_radius_nm_ne,34kt_wind_radius_nm_se,34kt_wind_radius_nm_nw,34kt_wind_radius_nm_sw,50kt_wind_radius_nm_ne,50kt_wind_radius_nm_se,50kt_wind_radius_nm_nw,50kt_wind_radius_nm_sw,64kt_wind_radius_nm_ne,64kt_wind_radius_nm_se,64kt_wind_radius_nm_nw,64kt_wind_radius_nm_sw,max_wind_radius_nm
20041010, 0000,  , EX, 30.0N,  65.2W,  40, 1000,  250,    0,    0,  250,    0,    0,    0,    0,    0,    0,    0,    0, -999
20041010, 0600,  , SS, 31.0N,  66.3W,  40, 1000,  250,    0,    0,  250,    0,    0,    0,    0,    0,    0,    0,    0, -999
20041010, 1200,  , SS, 31.5N,  66.5W,  40, 1000,  150,  100,  175,  200,    0,    0,    0,    0,    0,    0,    0,    0, -999
20041010, 1800,  , SS, 32.1N,  66.5W,  40,  998,  100,  100,  175,  175,    0,    0,    0,    0,    0,    0,    0,    0, -999
20041011, 0000,  , SS, 32.9N,  65.5W,  40,  994,  100,  100,   75,   75,    0,    0,    0,    0,    0,    0,    0,    0, -999
20041011, 0600,  , SS, 34.3N,  63.9W,  40,  992,  100,  100,   75,   75,    0,    0,    0,    0,    0,    0,    0,    0, -999
20041011, 1200,  , SS, 36.0N,  61.8W,  45,  986,  175,  175,  150,  225,    0,    0,    0,    0,    0,    0,    0,    0, -999
20041011, 1800,  , SS, 38.5N,  60.5W,  45,  986,  300,  200,  200,  300,    0,    0,    0,    0,    0,    0,    0,    0, -999
