date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19980821,0600,,TD,25.3N,92.3W,25,1008
19980821,1200,,TD,25.4N,93.8W,30,1008
19980821,1800,,TS,26.0N,94.5W,40,1008
19980822,0000,,TS,26.8N,95.4W,45,1006
19980822,0600,,TS,27.5N,96.5W,60,1002
19980822,1000,L,TS,27.8N,97.1W,40,1000
19980822,1200,,TS,27.9N,97.4W,35,1001
19980822,1800,,TD,28.3N,98.1W,30,1003
19980823,0000,,TD,28.5N,98.7W,25,1005
19980823,0600,,TD,28.7N,99.3W,20,1006
19980823,1200,,TD,28.8N,99.9W,20,1007
19980823,1800,,TD,29.1N,100.6W,20,1008
19980824,0000,,TD,29.4N,101.2W,20,1008
