date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19971128,1800,,TD,5.6N,166.3W,20,-999
19971129,0000,,TD,5.9N,166.1W,25,-999
19971129,0600,,TD,6.1N,166.0W,25,-999
19971129,1200,,TD,6.4N,165.8W,25,-999
19971129,1800,,TD,6.7N,165.5W,25,-999
19971130,0000,,TD,7.1N,165.3W,25,-999
19971130,0600,,TD,7.4N,165.2W,25,-999
19971130,1200,,TD,7.7N,165.2W,25,-999
19971130,1800,,TD,7.8N,165.3W,25,-999
19971201,0000,,TD,7.9N,165.4W,25,-999
19971201,0600,,TD,8.0N,165.6W,30,-999
19971201,1200,,TD,8.0N,165.9W,30,-999
19971201,1800,,TD,8.0N,166.3W,30,-999
19971202,0000,,TD,8.0N,166.7W,30,-999
19971202,0600,,TS,8.0N,167.1W,35,-999
19971202,1200,,TS,8.0N,167.2W,40,-999
19971202,1800,,TS,8.1N,167.3W,45,-999
19971203,0000,,TS,8.1N,167.4W,45,-999
19971203,0600,,TS,8.1N,167.5W,50,-999
19971203,1200,,TS,8.1N,167.6W,55,-999
19971203,1800,,TS,8.2N,167.8W,55,-999
19971204,0000,,TS,8.3N,168.2W,55,-999
19971204,0600,,TS,8.4N,168.7W,55,-999
19971204,1200,,TS,8.4N,169.3W,50,-999
19971204,1800,,TS,8.4N,170.1W,50,-999
19971205,0000,,TS,8.3N,171.3W,50,-999
19971205,0600,,TS,8.2N,172.3W,50,-999
19971205,1200,,TS,8.1N,173.5W,45,-999
19971205,1800,,TS,7.9N,175.0W,45,-999
19971206,0000,,TS,7.7N,176.7W,40,-999
19971206,0600,,TS,7.6N,177.7W,35,-999
19971206,1200,,TS,7.5N,178.4W,35,-999
19971206,1800,,TS,7.4N,179.1W,40,-999
19971207,0000,,TS,7.4N,179.7W,45,-999
19971207,0600,,TS,7.4N,179.9E,50,-999
19971207,1200,,TS,7.4N,179.4E,55,-999
19971207,1800,,TS,7.4N,178.8E,60,-999
19971208,0000,,TS,7.3N,178.1E,60,-999
19971208,0600,,TS,7.1N,177.2E,55,-999
19971208,1200,,TS,6.9N,176.5E,45,-999
19971208,1800,,TS,6.7N,175.5E,45,-999
19971209,0000,,TS,6.6N,174.6E,45,-999
19971209,0600,,TS,6.6N,174.1E,45,-999
19971209,1200,,TS,6.7N,173.5E,45,-999
19971209,1800,,TS,6.8N,172.7E,45,-999
19971210,0000,,TS,6.8N,171.9E,50,-999
19971210,0600,,TS,6.8N,171.2E,60,-999
19971210,1200,,HU,6.7N,170.5E,70,-999
19971210,1800,,HU,6.7N,169.8E,80,-999
19971211,0000,,HU,6.7N,169.1E,90,-999
19971211,0600,,HU,6.8N,168.5E,100,-999
19971211,1200,,HU,7.1N,167.7E,105,-999
19971211,1800,,HU,7.3N,167.3E,110,-999
19971212,0000,,HU,7.6N,166.5E,115,-999
19971212,0600,,HU,7.8N,165.8E,115,-999
19971212,1200,,HU,8.0N,165.1E,110,-999
19971212,1800,,HU,8.3N,164.1E,105,-999
19971213,0000,,HU,8.7N,163.0E,100,-999
19971213,0600,,HU,9.1N,161.8E,95,-999
19971213,1200,,HU,9.6N,160.5E,105,-999
19971213,1800,,HU,10.0N,159.0E,115,-999
19971214,0000,,HU,10.4N,157.4E,120,-999
19971214,0600,,HU,10.9N,155.7E,125,-999
19971214,1200,,HU,11.4N,154.0E,130,-999
19971214,1800,,HU,12.0N,152.5E,135,-999
19971215,0000,,HU,12.4N,150.8E,140,-999
19971215,0600,,HU,12.7N,149.5E,140,-999
19971215,1200,,HU,13.0N,148.3E,140,-999
19971215,1800,,HU,13.3N,147.1E,135,-999
19971216,0000,,HU,13.5N,146.2E,130,-999
19971216,0600,,HU,13.7N,145.3E,125,-999
19971216,1200,,HU,13.7N,144.7E,130,-999
19971216,1800,,HU,13.7N,143.9E,135,-999
19971217,0000,,HU,13.7N,143.0E,140,-999
19971217,0600,,HU,13.7N,142.1E,145,-999
19971217,1200,,HU,13.8N,141.4E,150,-999
19971217,1800,,HU,14.0N,140.6E,155,-999
19971218,0000,,HU,14.3N,139.7E,160,-999
19971218,0600,,HU,14.6N,139.0E,145,-999
19971218,1200,,HU,14.9N,138.2E,140,-999
19971218,1800,,HU,15.0N,137.3E,135,-999
19971219,0000,,HU,15.3N,136.3E,130,-999
19971219,0600,,HU,15.7N,135.6E,125,-999
19971219,1200,,HU,16.1N,135.0E,120,-999
19971219,1800,,HU,16.5N,134.3E,115,-999
19971220,0000,,HU,16.8N,133.8E,110,-999
19971220,0600,,HU,17.1N,133.4E,95,-999
19971220,1200,,HU,17.3N,133.2E,85,-999
19971220,1800,,HU,17.4N,133.1E,65,-999
19971221,0000,,TS,17.5N,132.9E,45,-999
19971221,0600,,TS,17.5N,132.6E,40,-999
19971221,1200,,TS,17.5N,132.3E,40,-999
19971221,1800,,TD,17.6N,132.0E,30,-999
19971222,0000,,TD,17.7N,131.8E,25,-999
19971222,0600,,TD,17.9N,131.6E,20,-999
19971222,1200,,TD,18.4N,131.4E,20,-999
