date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19910904,1200,,TD,26.7N,55.9W,25,1014
19910904,1800,,TD,26.8N,55.7W,30,1012
19910905,0000,,TD,26.7N,55.6W,30,1010
19910905,0600,,TD,26.5N,55.7W,30,1008
19910905,1200,,TS,26.2N,56.0W,35,1004
19910905,1800,,TS,26.0N,56.5W,40,1000
19910906,0000,,TS,25.9N,57.1W,50,994
19910906,0600,,TS,26.0N,57.9W,60,987
19910906,1200,,HU,26.2N,58.8W,75,979
19910906,1800,,HU,26.4N,59.7W,95,965
19910907,0000,,HU,26.6N,60.3W,105,953
19910907,0600,,HU,26.8N,61.0W,110,946
19910907,1000,I,HU,27.0N,61.5W,115,944
19910907,1200,,HU,27.2N,61.7W,115,946
19910907,1800,,HU,27.7N,62.4W,100,960
19910908,0000,,HU,28.4N,62.8W,90,962
19910908,0600,,HU,29.2N,63.1W,85,964
19910908,1200,,HU,30.0N,63.3W,85,966
19910908,1800,,HU,31.0N,63.2W,80,967
19910909,0000,,HU,31.9N,62.5W,80,972
19910909,0600,,HU,32.9N,61.4W,75,976
19910909,1200,,HU,33.8N,60.5W,75,980
19910909,1800,,HU,34.2N,59.0W,75,984
19910910,0000,,HU,34.3N,57.4W,70,988
19910910,0600,,TS,33.9N,56.0W,60,991
19910910,1200,,TS,33.5N,54.0W,55,995
19910910,1800,,TS,33.4N,51.8W,45,998
19910911,0000,,TS,33.6N,48.8W,40,1001
19910911,0600,,TS,33.9N,46.1W,40,1004
19910911,1200,,TS,34.3N,43.4W,35,1006
19910911,1800,,TD,34.5N,40.5W,30,1009
19910912,0000,,TD,34.5N,38.3W,30,1010
19910912,0600,,TD,34.2N,36.5W,30,1011
19910912,1200,,TD,33.9N,34.7W,30,1012
19910912,1800,,EX,34.3N,33.1W,30,1013
19910913,0000,,EX,34.7N,31.9W,25,1014
19910913,0600,,EX,35.2N,30.7W,25,1015
19910913,1200,,EX,35.6N,29.6W,20,1016
19910913,1800,,EX,36.0N,28.4W,20,1017
19910914,0000,,EX,36.2N,27.3W,20,1017
19910914,0600,,EX,36.3N,26.5W,15,1017
19910914,1200,,EX,36.8N,26.1W,15,1018
19910914,1800,,EX,37.0N,25.9W,15,1018
