date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20221003,0600,,TD,14.9N,111.5W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20221003,1200,,TD,15.4N,111.7W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20221003,1800,,TS,15.9N,111.9W,35,1006,0/30/30/30,0/0/0/0,0/0/0/0
20221004,0000,,TS,16.4N,112.2W,35,1006,20/30/30/30,0/0/0/0,0/0/0/0
20221004,0600,,TS,16.8N,112.5W,35,1006,20/30/30/30,0/0/0/0,0/0/0/0
20221004,1200,,TS,17.2N,112.9W,35,1006,20/30/30/30,0/0/0/0,0/0/0/0
20221004,1800,,TS,17.5N,113.2W,40,1005,30/40/40/40,0/0/0/0,0/0/0/0
20221005,0000,,TS,17.8N,113.5W,35,1006,30/40/40/40,0/0/0/0,0/0/0/0
20221005,0600,,LO,18.1N,113.9W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20221005,1200,,LO,18.3N,114.3W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20221005,1800,,LO,18.3N,114.7W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20221006,0000,,LO,18.2N,114.9W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20221006,0600,,LO,18.1N,115.1W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20221006,1200,,LO,18.1N,115.4W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20221006,1800,,LO,18.1N,115.6W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20221007,0000,,LO,18.2N,115.9W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20221007,0600,,LO,18.5N,116.2W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
20221007,1200,,LO,19.0N,116.5W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
