date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20130904,1200,,LO,17.1N,104.9W,25,1006,0/0/0/0,0/0/0/0,0/0/0/0
20130904,1800,,LO,17.2N,105.3W,25,1006,0/0/0/0,0/0/0/0,0/0/0/0
20130905,0000,,LO,17.3N,105.6W,25,1006,0/0/0/0,0/0/0/0,0/0/0/0
20130905,0600,,TD,17.5N,105.8W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20130905,1200,,TS,18.1N,106.1W,35,1004,70/0/0/0,0/0/0/0,0/0/0/0
20130905,1800,,TS,18.9N,106.5W,35,1004,70/0/0/0,0/0/0/0,0/0/0/0
20130906,0000,,TS,19.9N,107.2W,35,1004,70/0/0/0,0/0/0/0,0/0/0/0
20130906,0600,,TS,20.9N,108.0W,40,1003,60/0/0/0,0/0/0/0,0/0/0/0
20130906,1200,,TS,21.8N,109.0W,45,1002,60/0/0/0,0/0/0/0,0/0/0/0
20130906,1800,,TS,22.5N,110.0W,45,1002,70/0/0/0,0/0/0/0,0/0/0/0
20130907,0000,,TS,22.8N,110.8W,40,1003,70/0/0/0,0/0/0/0,0/0/0/0
20130907,0600,,TS,23.2N,111.3W,35,1005,60/0/0/0,0/0/0/0,0/0/0/0
20130907,1200,,TD,23.5N,111.6W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20130907,1800,,LO,23.8N,111.8W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20130908,0000,,LO,24.2N,112.1W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20130908,0600,,LO,24.3N,112.6W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20130908,1200,,LO,24.1N,112.8W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
20130908,1800,,LO,23.9N,112.9W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
20130909,0000,,LO,23.9N,112.8W,15,1008,0/0/0/0,0/0/0/0,0/0/0/0
