date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20131012,1800,,TD,15.0N,109.1W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20131013,0000,,TS,15.6N,110.0W,35,1003,40/40/0/0,0/0/0/0,0/0/0/0
20131013,0600,,TS,16.6N,111.0W,40,1000,40/40/0/40,0/0/0/0,0/0/0/0
20131013,1200,,TS,17.6N,112.0W,45,997,40/40/0/40,0/0/0/0,0/0/0/0
20131013,1800,,TS,18.8N,112.8W,55,994,40/40/30/40,20/20/0/0,0/0/0/0
20131014,0000,,TS,20.0N,113.4W,55,994,50/50/30/40,20/20/0/0,0/0/0/0
20131014,0600,,TS,21.2N,113.9W,55,994,60/50/40/50,30/20/0/20,0/0/0/0
20131014,1200,,TS,22.4N,113.8W,50,997,70/50/40/50,20/20/0/20,0/0/0/0
20131014,1800,,TS,23.6N,113.4W,45,999,80/40/40/50,0/0/0/0,0/0/0/0
20131015,0000,,TS,24.5N,112.8W,40,1002,90/30/30/40,0/0/0/0,0/0/0/0
20131015,0500,L,TS,25.0N,112.2W,40,1002,90/30/30/40,0/0/0/0,0/0/0/0
20131015,0600,,TS,25.1N,112.0W,40,1002,90/0/0/40,0/0/0/0,0/0/0/0
20131015,1200,,TD,25.8N,111.0W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20131015,1800,,LO,26.5N,109.7W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
20131016,0000,,LO,27.1N,108.8W,15,1009,0/0/0/0,0/0/0/0,0/0/0/0
