date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20130812,0600,,DB,12.0N,139.6W,20,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130812,1200,,DB,12.0N,140.6W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20130812,1800,,DB,11.8N,141.8W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20130813,0000,,DB,11.5N,142.9W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20130813,0600,,DB,11.0N,143.8W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20130813,1200,,DB,11.0N,145.5W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20130813,1800,,DB,11.0N,147.2W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20130814,0000,,DB,11.2N,148.9W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20130814,0600,,DB,11.3N,150.7W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20130814,1200,,DB,11.7N,152.5W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20130814,1800,,DB,12.3N,154.0W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20130815,0000,,DB,12.5N,155.9W,25,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130815,0600,,DB,12.5N,157.5W,30,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130815,1200,,DB,12.3N,159.1W,30,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130815,1800,,DB,12.3N,160.6W,30,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130816,0000,,DB,12.5N,162.1W,30,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130816,0600,,DB,12.6N,163.8W,30,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130816,1200,,DB,12.7N,165.6W,25,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130816,1800,,DB,13.0N,166.9W,25,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130817,0000,,DB,13.4N,168.1W,25,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130817,0600,,DB,13.6N,169.2W,25,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130817,1200,,DB,14.0N,170.4W,25,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130817,1800,,DB,14.4N,171.7W,25,1010,0/0/0/0,0/0/0/0,0/0/0/0
20130818,0000,,DB,14.9N,172.9W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20130818,0600,,DB,15.4N,174.0W,30,1008,0/0/0/0,0/0/0/0,0/0/0/0
20130818,1200,,DB,15.9N,175.0W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20130818,1800,,DB,16.5N,176.2W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20130819,0000,,TS,17.0N,177.9W,35,1005,30/0/0/30,0/0/0/0,0/0/0/0
20130819,0600,,TD,17.3N,179.4W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
