date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20131101,0600,,TD,16.0N,107.9W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20131101,1200,,TD,16.3N,108.0W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20131101,1800,,TD,16.6N,108.1W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20131102,0000,,TD,16.9N,108.3W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20131102,0600,,TD,17.1N,108.6W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20131102,1200,,TD,17.3N,109.0W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20131102,1800,,TD,17.4N,109.5W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20131103,0000,,TS,17.8N,110.0W,35,1005,0/0/0/70,0/0/0/0,0/0/0/0
20131103,0600,,TS,18.5N,110.2W,35,1004,0/0/0/70,0/0/0/0,0/0/0/0
20131103,1200,,TS,19.5N,110.0W,40,1003,0/0/0/60,0/0/0/0,0/0/0/0
20131103,1800,,TS,20.9N,109.3W,40,1002,30/40/0/60,0/0/0/0,0/0/0/0
20131104,0000,,TS,22.7N,108.4W,40,1003,30/80/0/30,0/0/0/0,0/0/0/0
20131104,0500,L,TS,24.4N,107.6W,35,1004,30/80/0/30,0/0/0/0,0/0/0/0
20131104,0600,,TD,24.6N,107.5W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
