date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20130730,0000,,LO,11.2N,111.6W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
20130730,0600,,LO,11.7N,112.9W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
20130730,1200,,TD,12.1N,114.2W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20130730,1800,,TS,12.5N,115.6W,35,1005,30/20/0/30,0/0/0/0,0/0/0/0
20130731,0000,,TS,12.8N,116.9W,40,1002,40/20/0/30,0/0/0/0,0/0/0/0
20130731,0600,,TS,13.1N,118.1W,45,1001,60/30/20/30,0/0/0/0,0/0/0/0
20130731,1200,,TS,13.4N,119.2W,55,997,60/30/20/40,30/0/0/30,0/0/0/0
20130731,1800,,HU,13.7N,120.2W,65,993,50/30/30/50,30/0/0/30,10/0/0/10
20130801,0000,,HU,13.9N,121.2W,70,990,50/30/30/50,30/20/20/30,10/0/0/10
20130801,0600,,HU,14.2N,122.3W,70,990,50/30/30/50,30/20/20/30,10/0/0/10
20130801,1200,,HU,14.3N,123.5W,70,990,50/30/30/50,30/20/20/30,10/0/0/10
20130801,1800,,HU,14.3N,124.6W,75,987,50/30/30/50,30/20/20/30,10/0/0/10
20130802,0000,,HU,14.4N,125.8W,75,985,50/30/30/50,30/20/20/30,20/0/0/10
20130802,0600,,HU,14.5N,126.9W,75,985,50/30/30/50,30/20/20/30,20/0/0/10
20130802,1200,,HU,14.6N,128.0W,65,990,50/30/30/50,30/20/20/30,20/0/0/10
20130802,1800,,TS,14.6N,129.0W,60,992,50/30/30/50,30/20/20/30,0/0/0/0
20130803,0000,,TS,14.7N,130.0W,55,995,50/30/30/50,30/20/20/30,0/0/0/0
20130803,0600,,TS,14.9N,131.0W,50,998,50/30/30/50,30/20/20/30,0/0/0/0
20130803,1200,,TS,15.2N,132.1W,50,999,50/30/30/50,30/20/20/30,0/0/0/0
20130803,1800,,TS,15.4N,133.1W,45,1001,50/30/30/50,0/0/0/0,0/0/0/0
20130804,0000,,TS,15.1N,134.0W,40,1003,50/30/30/50,0/0/0/0,0/0/0/0
20130804,0600,,TS,14.7N,134.8W,35,1006,50/30/30/50,0/0/0/0,0/0/0/0
20130804,1200,,TD,14.5N,135.5W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20130804,1800,,TD,14.3N,136.2W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20130805,0000,,TD,14.1N,136.8W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20130805,0600,,TD,13.8N,137.5W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20130805,1200,,TD,13.7N,138.2W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20130805,1800,,TD,13.6N,139.0W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20130806,0000,,TD,13.5N,139.8W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20130806,0600,,TS,13.4N,140.3W,35,1006,40/0/0/0,0/0/0/0,0/0/0/0
20130806,1200,,TS,13.3N,140.9W,35,1006,40/0/0/40,0/0/0/0,0/0/0/0
20130806,1800,,TD,13.3N,141.5W,30,1008,0/0/0/0,0/0/0/0,0/0/0/0
